type	accession	title	status	submission_date	last_update_date	project.queried_project_id	publication.publication_id
geo	GSE113207	Enhancer Domains in Gastrointestinal Stromal Tumor Regulate KIT Expression and are Targetable by BET Bromodomain Inhibition [ChIP-seq]	Public on Jan 23, 2019	16-Apr-2018	24-Apr-2019	R01CA176745
geo	GSE96615	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996	30643296
geo	GSE96615	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996
geo	GSE96614	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability [ATAC-Seq]	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996	30643296
geo	GSE96614	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability [ATAC-Seq]	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996
geo	GSE96613	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability [RNA-Seq]	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996	30643296
geo	GSE96613	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability [RNA-Seq]	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996
geo	GSE96612	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability [Bisulfite-Seq]	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996	30643296
geo	GSE96612	Neuronal brain region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability [Bisulfite-Seq]	Public on Dec 17, 2018	14-Mar-2017	15-May-2019	U24CA180996
geo	GSE120720	GREB1 amplifies androgen receptor output in prostate cancer and contributes to antiandrogen resistance	Public on Feb 27, 2019	1-Oct-2018	27-Mar-2019	U54CA224079	30644358
geo	GSE120720	GREB1 amplifies androgen receptor output in prostate cancer and contributes to antiandrogen resistance	Public on Feb 27, 2019	1-Oct-2018	27-Mar-2019	U54CA224079
geo	GSE120680	GREB1 amplifies androgen receptor output in prostate cancer and contributes to antiandrogen resistance	Public on Feb 27, 2019	1-Oct-2018	27-Mar-2019	U54CA224079	30644358
geo	GSE120680	GREB1 amplifies androgen receptor output in prostate cancer and contributes to antiandrogen resistance	Public on Feb 27, 2019	1-Oct-2018	27-Mar-2019	U54CA224079
geo	GSE119153	Targeting the perivascular niche sensitizes disseminated tumour cells to chemotherapy	Public on Apr 23, 2019	28-Aug-2018	25-Apr-2019	U54CA224079	30664790
geo	GSE119153	Targeting the perivascular niche sensitizes disseminated tumour cells to chemotherapy	Public on Apr 23, 2019	28-Aug-2018	25-Apr-2019	U54CA224079
geo	GSE121694	Clonal deletion of tumor-specific T cells by IFN-g confers therapeutic resistance to combination immune checkpoint blockade	Public on Oct 24, 2018	23-Oct-2018	19-Mar-2019	U01CA233100	30737146
geo	GSE121694	Clonal deletion of tumor-specific T cells by IFN-g confers therapeutic resistance to combination immune checkpoint blockade	Public on Oct 24, 2018	23-Oct-2018	19-Mar-2019	U01CA233100
geo	GSE95433	Real-time quantitative RT-PCR analysis of mouse antigen specific T cells (CD8+Spas1)	Public on Feb 28, 2017	27-Feb-2017	12-Feb-2019	U01CA233100	30737146
geo	GSE95433	Real-time quantitative RT-PCR analysis of mouse antigen specific T cells (CD8+Spas1)	Public on Feb 28, 2017	27-Feb-2017	12-Feb-2019	U01CA233100
geo	GSE119139	Gene exression in single T cells across division states.	Public on Dec 01, 2018	28-Aug-2018	21-Mar-2019	U24CA224309	30742126
geo	GSE119139	Gene exression in single T cells across division states.	Public on Dec 01, 2018	28-Aug-2018	21-Mar-2019	U24CA224309
geo	GSE99806	Genome-wide maps at the base-pair level, of chromatin regions enriched for H3 me3 marks in mouse glioma neurospheres (NS)	Public on Mar 18, 2019	8-Jun-2017	25-Jul-2021	U01CA224160	30760578
geo	GSE99806	Genome-wide maps at the base-pair level, of chromatin regions enriched for H3 me3 marks in mouse glioma neurospheres (NS)	Public on Mar 18, 2019	8-Jun-2017	25-Jul-2021	U01CA224160
geo	GSE94976	IDH1-R132H Low Grade Glioma animal brain tumors	Public on Mar 18, 2019	16-Feb-2017	15-May-2019	U01CA224160	30760578
geo	GSE94976	IDH1-R132H Low Grade Glioma animal brain tumors	Public on Mar 18, 2019	16-Feb-2017	15-May-2019	U01CA224160
geo	GSE94975	Differential gene expression in IDH1-R132H  Low Grade Glioma animal brain tumors brain in response to 10 Gy of radiation	Public on Mar 18, 2019	16-Feb-2017	15-May-2019	U01CA224160	30760578
geo	GSE94975	Differential gene expression in IDH1-R132H  Low Grade Glioma animal brain tumors brain in response to 10 Gy of radiation	Public on Mar 18, 2019	16-Feb-2017	15-May-2019	U01CA224160
geo	GSE94974	Differential gene expression in IDH1-R132H Tumor Neurospheres generated from a mouse model of Low Grade Glioma	Public on Mar 18, 2019	16-Feb-2017	15-May-2019	U01CA224160	30760578
geo	GSE94974	Differential gene expression in IDH1-R132H Tumor Neurospheres generated from a mouse model of Low Grade Glioma	Public on Mar 18, 2019	16-Feb-2017	15-May-2019	U01CA224160
geo	GSE94902	Differential gene expression in IDH1-R132H low grade glioma animal brain tumors brain in response to 20 Gy of radiation	Public on Feb 10, 2018	14-Feb-2017	15-May-2019	U01CA224160	30760578
geo	GSE94902	Differential gene expression in IDH1-R132H low grade glioma animal brain tumors brain in response to 20 Gy of radiation	Public on Feb 10, 2018	14-Feb-2017	15-May-2019	U01CA224160
geo	GSE118859	SOX2 epidermal overexpression promotes cutaneous wound healing via activation of EGFR/MEK/ERK signaling mediated by EGFR ligands	Public on Sep 02, 2019	21-Aug-2018	3-Dec-2019	R33CA225291	30772301
geo	GSE118859	SOX2 epidermal overexpression promotes cutaneous wound healing via activation of EGFR/MEK/ERK signaling mediated by EGFR ligands	Public on Sep 02, 2019	21-Aug-2018	3-Dec-2019	R33CA225291
geo	GSE114519	Mitochondrial hypoxic stress induces RNA editing by APOBEC3G in lymphocytes	Public on Nov 22, 2018	16-May-2018	27-Mar-2019	R01CA188900	30791937
geo	GSE114519	Mitochondrial hypoxic stress induces RNA editing by APOBEC3G in lymphocytes	Public on Nov 22, 2018	16-May-2018	27-Mar-2019	U24CA232979	30791937
geo	GSE114519	Mitochondrial hypoxic stress induces RNA editing by APOBEC3G in lymphocytes	Public on Nov 22, 2018	16-May-2018	27-Mar-2019	R01CA188900
geo	GSE114519	Mitochondrial hypoxic stress induces RNA editing by APOBEC3G in lymphocytes	Public on Nov 22, 2018	16-May-2018	27-Mar-2019	U24CA232979
geo	GSE123728	Clinical and Immunologic Activity of a Single Dose of Neoadjuvant PD-1 Blockade and Predictors of Clinical Outcomes in Resectable Melanoma	Public on Feb 11, 2019	12-Dec-2018	31-Aug-2020	P01CA210944	30804515
geo	GSE123728	Clinical and Immunologic Activity of a Single Dose of Neoadjuvant PD-1 Blockade and Predictors of Clinical Outcomes in Resectable Melanoma	Public on Feb 11, 2019	12-Dec-2018	31-Aug-2020	P01CA210944
geo	GSE123739	Nr4a transcription factors limit CAR-T cell function in solid tumors	Public on Feb 13, 2019	12-Dec-2018	21-Mar-2019	U01DE028227	30814732
geo	GSE123739	Nr4a transcription factors limit CAR-T cell function in solid tumors	Public on Feb 13, 2019	12-Dec-2018	21-Mar-2019	U01DE028227
geo	GSE123738	Nr4a transcription factors limit CAR-T cell function in solid tumors [RNA-Seq]	Public on Feb 13, 2019	12-Dec-2018	21-Mar-2019	U01DE028227	30814732
geo	GSE123738	Nr4a transcription factors limit CAR-T cell function in solid tumors [RNA-Seq]	Public on Feb 13, 2019	12-Dec-2018	21-Mar-2019	U01DE028227
geo	GSE123629	Nr4a transcription factors limit CAR-T cell function in solid tumors [ATAC-Seq]	Public on Feb 13, 2019	11-Dec-2018	21-Mar-2019	U01DE028227	30814732
geo	GSE123629	Nr4a transcription factors limit CAR-T cell function in solid tumors [ATAC-Seq]	Public on Feb 13, 2019	11-Dec-2018	21-Mar-2019	U01DE028227
geo	GSE116256	Single-cell RNA-seq reveals AML hierarchies relevant to disease progression and immunity	Public on Feb 28, 2019	25-Jun-2018	26-Mar-2019	U2CCA233195	30827681
geo	GSE116256	Single-cell RNA-seq reveals AML hierarchies relevant to disease progression and immunity	Public on Feb 28, 2019	25-Jun-2018	26-Mar-2019	U2CCA233195
geo	GSE120395	Regulatory T cell depletion promotes oncogenic Kras driven pancreatic tumorigenesis.	Public on Sep 24, 2019	24-Sep-2018	13-Jan-2020	U01CA224145	30827862
geo	GSE120395	Regulatory T cell depletion promotes oncogenic Kras driven pancreatic tumorigenesis.	Public on Sep 24, 2019	24-Sep-2018	13-Jan-2020	U01CA224145	31911451
geo	GSE120395	Regulatory T cell depletion promotes oncogenic Kras driven pancreatic tumorigenesis.	Public on Sep 24, 2019	24-Sep-2018	13-Jan-2020	U01CA224145
geo	GSE128056	Combined inhibition of STAT3 and DNA repair in palbociclib-resistant ER-positive breast cancer	Public on Aug 31, 2019	8-Mar-2019	30-Nov-2019	R01AI109294	30867218
geo	GSE128056	Combined inhibition of STAT3 and DNA repair in palbociclib-resistant ER-positive breast cancer	Public on Aug 31, 2019	8-Mar-2019	30-Nov-2019	R01AI109294
geo	GSE112823	The gene expression profiles of antigen-primed wildtype and Ddit3-/- CD8 Pmel T cells	Public on Apr 02, 2019	6-Apr-2018	2-Apr-2019	U01CA232758	30894532
geo	GSE112823	The gene expression profiles of antigen-primed wildtype and Ddit3-/- CD8 Pmel T cells	Public on Apr 02, 2019	6-Apr-2018	2-Apr-2019	U01CA232758
geo	GSE122537	Transcriptomic analysis to functionally map the intrinsically disordered domain of EWS/FLI	Public on Feb 21, 2019	14-Nov-2018	28-Mar-2019	U54CA231641	30899417
geo	GSE122537	Transcriptomic analysis to functionally map the intrinsically disordered domain of EWS/FLI	Public on Feb 21, 2019	14-Nov-2018	28-Mar-2019	U54CA231641
geo	GSE122536	Transcriptomic analysis to functionally map the intrinsically disordered domain of EWS/FLI [Experiment 2]	Public on Feb 21, 2019	14-Nov-2018	28-Mar-2019	U54CA231641	30899417
geo	GSE122536	Transcriptomic analysis to functionally map the intrinsically disordered domain of EWS/FLI [Experiment 2]	Public on Feb 21, 2019	14-Nov-2018	28-Mar-2019	U54CA231641
geo	GSE122535	Transcriptomic analysis to functionally map the intrinsically disordered domain of EWS/FLI [Experiment 1]	Public on Feb 21, 2019	14-Nov-2018	28-Mar-2019	U54CA231641	30899417
geo	GSE122535	Transcriptomic analysis to functionally map the intrinsically disordered domain of EWS/FLI [Experiment 1]	Public on Feb 21, 2019	14-Nov-2018	28-Mar-2019	U54CA231641
geo	GSE81476	PTEN-deficient synovial sarcoma	Public on Nov 03, 2016	16-May-2016	15-May-2019	U54CA231652	30909651
geo	GSE81476	PTEN-deficient synovial sarcoma	Public on Nov 03, 2016	16-May-2016	15-May-2019	U54CA231652
geo	GSE128475	LKB1 orchestrates dendritic cell metabolic quiescence and anti-tumor immunity	Public on Apr 16, 2019	18-Mar-2019	19-Apr-2019	R01CA221290	30911060
geo	GSE128475	LKB1 orchestrates dendritic cell metabolic quiescence and anti-tumor immunity	Public on Apr 16, 2019	18-Mar-2019	19-Apr-2019	R01CA221290
geo	GSE128474	LKB1 orchestrates dendritic cell metabolic quiescence and  anti-tumor immunity [HT_MG-430_PM]	Public on Apr 16, 2019	18-Mar-2019	16-Jul-2019	R01CA221290	30911060
geo	GSE128474	LKB1 orchestrates dendritic cell metabolic quiescence and  anti-tumor immunity [HT_MG-430_PM]	Public on Apr 16, 2019	18-Mar-2019	16-Jul-2019	R01CA221290
geo	GSE128473	LKB1 orchestrates dendritic cell metabolic quiescence and anti-tumor immunity [MoGene-2_0-st]	Public on Apr 16, 2019	18-Mar-2019	16-Jul-2019	R01CA221290	30911060
geo	GSE128473	LKB1 orchestrates dendritic cell metabolic quiescence and anti-tumor immunity [MoGene-2_0-st]	Public on Apr 16, 2019	18-Mar-2019	16-Jul-2019	R01CA221290
geo	GSE179282	Functional and Mechanistic Interrogation of BET Bromodomain Degraders for the Treatment of Metastatic Castration-resistant Prostate Cancer	Public on Jul 08, 2021	1-Jul-2021	9-Jul-2021	P50CA186786	30918020
geo	GSE179282	Functional and Mechanistic Interrogation of BET Bromodomain Degraders for the Treatment of Metastatic Castration-resistant Prostate Cancer	Public on Jul 08, 2021	1-Jul-2021	9-Jul-2021	P50CA186786
geo	GSE112037	Prostate Cancer Cell RNA-Seq (PC3E and GS689.Li)	Public on Jan 18, 2019	19-Mar-2018	19-Apr-2019	U01CA233074	30923373
geo	GSE112037	Prostate Cancer Cell RNA-Seq (PC3E and GS689.Li)	Public on Jan 18, 2019	19-Mar-2018	19-Apr-2019	U01CA233074
geo	GSE127465	Single cell transcriptomics of human and mouse lung cancers reveals conserved myeloid populations across individuals and species	Public on Apr 09, 2019	28-Feb-2019	3-Sep-2021	R01AI084880	30979687
geo	GSE127465	Single cell transcriptomics of human and mouse lung cancers reveals conserved myeloid populations across individuals and species	Public on Apr 09, 2019	28-Feb-2019	3-Sep-2021	R01AI084880
geo	GSE115536	Integrated transcriptomic and proteomic analysis of primary human umbilical vein endothelial cells	Public on Oct 28, 2019	8-Jun-2018	28-Oct-2019	U24CA210985	30983154
geo	GSE115536	Integrated transcriptomic and proteomic analysis of primary human umbilical vein endothelial cells	Public on Oct 28, 2019	8-Jun-2018	28-Oct-2019	U24CA210985
geo	GSE122304	PolyA-sequencing in IMR-32 neuroblastoma cells with shRNA mediated depletion of CDK12, CDK13 or GFP.	Public on Mar 26, 2019	8-Nov-2018	19-Apr-2019	P01CA154303	30988284
geo	GSE122304	PolyA-sequencing in IMR-32 neuroblastoma cells with shRNA mediated depletion of CDK12, CDK13 or GFP.	Public on Mar 26, 2019	8-Nov-2018	19-Apr-2019	P01CA154303
geo	GSE122303	PolyA-sequencing in Kelly and Kelly E9R neuroblastoma cells treated with THZ531 or DMSO	Public on Mar 26, 2019	8-Nov-2018	19-Apr-2019	P01CA154303	30988284
geo	GSE122303	PolyA-sequencing in Kelly and Kelly E9R neuroblastoma cells treated with THZ531 or DMSO	Public on Mar 26, 2019	8-Nov-2018	19-Apr-2019	P01CA154303
geo	GSE113314	Gene expression profiling in neuroblastoma cell lines treated with THZ531 or DMSO	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303	30988284
geo	GSE113314	Gene expression profiling in neuroblastoma cell lines treated with THZ531 or DMSO	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303
geo	GSE113313	Nascent RNA sequencing in IMR-32 cells treated with THZ531 or DMSO	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303	30988284
geo	GSE113313	Nascent RNA sequencing in IMR-32 cells treated with THZ531 or DMSO	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303
geo	GSE113312	PolyA-sequencing in IMR-32 cells treated with THZ531 or DMSO	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303	30988284
geo	GSE113312	PolyA-sequencing in IMR-32 cells treated with THZ531 or DMSO	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303
geo	GSE113311	Global gene expression analysis in DMSO and THZ531 treated IMR32 and Kelly cells	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303	30988284
geo	GSE113311	Global gene expression analysis in DMSO and THZ531 treated IMR32 and Kelly cells	Public on Mar 26, 2019	18-Apr-2018	19-Apr-2019	P01CA154303
geo	GSE105095	Human CXCR5+CD45RA-CD8+ T cells subset in follicular lymphoma	Public on Sep 02, 2020	17-Oct-2017	2-Sep-2020	R01AI109294	31028278
geo	GSE105095	Human CXCR5+CD45RA-CD8+ T cells subset in follicular lymphoma	Public on Sep 02, 2020	17-Oct-2017	2-Sep-2020	R01AI109294
geo	GSE98827	Tumor microenvironment-activated angiotensin blockers enhance cancer immunotherapy	Public on Oct 01, 2019	11-May-2017	5-Jan-2020	R01CA208205	31040208
geo	GSE98827	Tumor microenvironment-activated angiotensin blockers enhance cancer immunotherapy	Public on Oct 01, 2019	11-May-2017	5-Jan-2020	R01CA208205
geo	GSE128392	CD8+ T cells regulate tumor ferroptosis during cancer immunotherapy	Public on Mar 16, 2019	15-Mar-2019	26-May-2019	R01CA205426	31043744
geo	GSE128392	CD8+ T cells regulate tumor ferroptosis during cancer immunotherapy	Public on Mar 16, 2019	15-Mar-2019	26-May-2019	R01CA205426
geo	GSE130414	The TP53 Apoptotic Network is a Primary Mediator of Resistance to BCL2 inhibition in AML Cells	Public on Apr 30, 2019	29-Apr-2019	8-Jan-2020	U54CA224019	31048320
geo	GSE130414	The TP53 Apoptotic Network is a Primary Mediator of Resistance to BCL2 inhibition in AML Cells	Public on Apr 30, 2019	29-Apr-2019	8-Jan-2020	U54CA224019
geo	GSE130413	Genome wide CRISPR screen for Venetoclax resisatnce in MOLM13 cells using Brunello library	Public on Apr 30, 2019	29-Apr-2019	8-Jan-2020	U54CA224019	31048320
geo	GSE130413	Genome wide CRISPR screen for Venetoclax resisatnce in MOLM13 cells using Brunello library	Public on Apr 30, 2019	29-Apr-2019	8-Jan-2020	U54CA224019
geo	GSE130412	Genome wide CRISPR screen for Venetoclax resisatnce in MOLM13 cells using Y. Kosuke library	Public on Apr 30, 2019	29-Apr-2019	8-Jan-2020	U54CA224019	31048320
geo	GSE130412	Genome wide CRISPR screen for Venetoclax resisatnce in MOLM13 cells using Y. Kosuke library	Public on Apr 30, 2019	29-Apr-2019	8-Jan-2020	U54CA224019
geo	GSE75233	Targeting Focal Adhesion Kinase Renders Pancreatic Cancers Responsive to Checkpoint Immunotherapy	Public on Nov 21, 2015	20-Nov-2015	27-Apr-2020	U54CA224083	31076405
geo	GSE75233	Targeting Focal Adhesion Kinase Renders Pancreatic Cancers Responsive to Checkpoint Immunotherapy	Public on Nov 21, 2015	20-Nov-2015	27-Apr-2020	U54CA224083
geo	GSE121560	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (RNA-seq of KLF6 KO)	Public on May 13, 2019	22-Oct-2018	13-Aug-2019	R01CA196658	31085557
geo	GSE121560	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (RNA-seq of KLF6 KO)	Public on May 13, 2019	22-Oct-2018	13-Aug-2019	R01CA196658
geo	GSE116254	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (RNA-Seq of LMNA KD)	Public on May 13, 2019	25-Jun-2018	13-Aug-2019	R01CA196658	31085557
geo	GSE116254	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (RNA-Seq of LMNA KD)	Public on May 13, 2019	25-Jun-2018	13-Aug-2019	R01CA196658
geo	GSE106422	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (H3 ChIPseq)	Public on May 13, 2019	2-Nov-2017	13-Aug-2019	R01CA196658	31085557
geo	GSE106422	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (H3 ChIPseq)	Public on May 13, 2019	2-Nov-2017	13-Aug-2019	R01CA196658
geo	GSE104408	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658	31085557
geo	GSE104408	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658
geo	GSE104406	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (RNA-Seq of HSCe)	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658	31085557
geo	GSE104406	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (RNA-Seq of HSCe)	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658
geo	GSE104405	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (ERRBS)	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658	31085557
geo	GSE104405	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (ERRBS)	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658
geo	GSE104404	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (ChIP-seq)	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658	31085557
geo	GSE104404	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia (ChIP-seq)	Public on May 13, 2019	28-Sep-2017	25-Jul-2021	R01CA196658
geo	GSE104379	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia	Public on May 11, 2019	28-Sep-2017	16-Jul-2019	R01CA196658	31085557
geo	GSE104379	Aging Human Hematopoietic Stem Cells Manifest Profound Epigenetic Reprogramming of Enhancers That May Predispose to Leukemia	Public on May 11, 2019	28-Sep-2017	16-Jul-2019	R01CA196658
geo	GSE112027	HPV	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885	31097695
geo	GSE112027	HPV	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885
geo	GSE112026	A Novel Functional Splice Variant of AKT3 Defined by Analysis of Alternative Splice Expression in HPV-Positive Oropharyngeal Cancers (RNA-Seq)	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885	31097695
geo	GSE112026	A Novel Functional Splice Variant of AKT3 Defined by Analysis of Alternative Splice Expression in HPV-Positive Oropharyngeal Cancers (RNA-Seq)	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885
geo	GSE112023	A Novel Functional Splice Variant of AKT3 Defined by Analysis of Alternative Splice Expression in HPV-Positive Oropharyngeal Cancers (MBD-Seq)	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885	31097695
geo	GSE112023	A Novel Functional Splice Variant of AKT3 Defined by Analysis of Alternative Splice Expression in HPV-Positive Oropharyngeal Cancers (MBD-Seq)	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885
geo	GSE112021	Integrated Analysis of Whole-Genome ChIP-Seq and RNA-Seq Data of Primary Head and Neck Tumor Samples Associates HPV Integration Sites with Open Chromatin Marks (ChIP-Seq)	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885	31097695
geo	GSE112021	Integrated Analysis of Whole-Genome ChIP-Seq and RNA-Seq Data of Primary Head and Neck Tumor Samples Associates HPV Integration Sites with Open Chromatin Marks (ChIP-Seq)	Public on Mar 20, 2018	19-Mar-2018	29-May-2019	U01CA217885
geo	GSE130540	Distruption of TOX and TOX2 transcription factors in CAR T cells limits T cell exhaustion	Public on May 31, 2019	1-May-2019	30-Aug-2019	U01DE028227	31152140
geo	GSE130540	Distruption of TOX and TOX2 transcription factors in CAR T cells limits T cell exhaustion	Public on May 31, 2019	1-May-2019	30-Aug-2019	U01DE028227
geo	GSE130539	Distruption of TOX and TOX2 transcription factors in CAR T cells limits T cell exhaustion [ATAC-Seq]	Public on May 31, 2019	1-May-2019	30-Aug-2019	U01DE028227	31152140
geo	GSE130539	Distruption of TOX and TOX2 transcription factors in CAR T cells limits T cell exhaustion [ATAC-Seq]	Public on May 31, 2019	1-May-2019	30-Aug-2019	U01DE028227
geo	GSE130538	Distruption of TOX and TOX2 transcription factors in CAR T cells limits T cell exhaustion [RNA-Seq]	Public on May 31, 2019	1-May-2019	30-Aug-2019	U01DE028227	31152140
geo	GSE130538	Distruption of TOX and TOX2 transcription factors in CAR T cells limits T cell exhaustion [RNA-Seq]	Public on May 31, 2019	1-May-2019	30-Aug-2019	U01DE028227
geo	GSE130271	Profiling of protrusion-enriched RNAs from human breast cancer cell line MDA-MB-231	Public on Jun 01, 2019	24-Apr-2019	3-Sep-2019	R21CA191179	31188523
geo	GSE130271	Profiling of protrusion-enriched RNAs from human breast cancer cell line MDA-MB-231	Public on Jun 01, 2019	24-Apr-2019	3-Sep-2019	R21CA191179
geo	GSE129455	Cross-species single-cell analysis of pancreatic ductal adenocarcinoma reveals cancer-associated fibroblasts expressing MHC class II	Public on Jun 19, 2019	8-Apr-2019	8-Jun-2020	R33CA206949	31197017
geo	GSE129455	Cross-species single-cell analysis of pancreatic ductal adenocarcinoma reveals cancer-associated fibroblasts expressing MHC class II	Public on Jun 19, 2019	8-Apr-2019	8-Jun-2020	R33CA206949
geo	GSE126974	TOX is a critical regulator of tumour-specific T cell differentiation	Public on Jun 24, 2019	23-Feb-2019	10-Jul-2019	R01AR070234	31207604
geo	GSE126974	TOX is a critical regulator of tumour-specific T cell differentiation	Public on Jun 24, 2019	23-Feb-2019	10-Jul-2019	R01AR070234
geo	GSE126973	Transcriptome analysis of various TOX+ and TOX- tumor-infiltrating CD8 T cells and in vitro TOX over-expressing T cells.	Public on Jun 24, 2019	23-Feb-2019	10-Jul-2019	R01AR070234	31207604
geo	GSE126973	Transcriptome analysis of various TOX+ and TOX- tumor-infiltrating CD8 T cells and in vitro TOX over-expressing T cells.	Public on Jun 24, 2019	23-Feb-2019	10-Jul-2019	R01AR070234
geo	GSE126970	ATACseq profiling of various TOX+ and TOX- tumor-infiltrating CD8 T cells	Public on Jun 24, 2019	23-Feb-2019	10-Jul-2019	R01AR070234	31207604
geo	GSE126970	ATACseq profiling of various TOX+ and TOX- tumor-infiltrating CD8 T cells	Public on Jun 24, 2019	23-Feb-2019	10-Jul-2019	R01AR070234
geo	GSE126275	KSDM1b Role in Ewing Sarcoma	Public on Aug 29, 2019	8-Feb-2019	29-Aug-2019	U54CA231641	31231465
geo	GSE126275	KSDM1b Role in Ewing Sarcoma	Public on Aug 29, 2019	8-Feb-2019	29-Aug-2019	U54CA231641
geo	GSE128867	Genomic analyses of primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	26-Mar-2019	1-Jul-2019	U54CA224079	31243370
geo	GSE128867	Genomic analyses of primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	26-Mar-2019	1-Jul-2019	U54CA224079
geo	GSE128667	Primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	21-Mar-2019	1-Jul-2019	U54CA224079	31243370
geo	GSE128667	Primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	21-Mar-2019	1-Jul-2019	U54CA224079
geo	GSE128666	Gene expression analysis of primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	21-Mar-2019	1-Jul-2019	U54CA224079	31243370
geo	GSE128666	Gene expression analysis of primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	21-Mar-2019	1-Jul-2019	U54CA224079
geo	GSE128421	Chromatin Landscape Analysis of primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	18-Mar-2019	1-Jul-2019	U54CA224079	31243370
geo	GSE128421	Chromatin Landscape Analysis of primary mouse prostate organoid culture with overexpression of FOXA1	Public on Jun 21, 2019	18-Mar-2019	1-Jul-2019	U54CA224079
