clinical_trial	NCT02296684	Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma	August 30, 2021	Active, not recruiting	U01CA209936	32665297
clinical_trial	NCT02296684	Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma	August 30, 2021	Active, not recruiting	U01CA209936
clinical_trial	NCT00902044	Her2 Chimeric Antigen Receptor Expressing T Cells in Advanced Sarcoma	December 30, 2021	Active, not recruiting	U54CA232568	32669548
clinical_trial	NCT00902044	Her2 Chimeric Antigen Receptor Expressing T Cells in Advanced Sarcoma	December 30, 2021	Active, not recruiting	U54CA232568
clinical_trial	NCT01191060	Study Comparing Conventional Dose Combination RVD to High-Dose Treatment With ASCT in the Initial Myeloma up to 65 Years (IFM/DFCI2009)	April 18, 2019	Completed	P01CA155258	32687451
clinical_trial	NCT01191060	Study Comparing Conventional Dose Combination RVD to High-Dose Treatment With ASCT in the Initial Myeloma up to 65 Years (IFM/DFCI2009)	April 18, 2019	Completed	P01CA155258
clinical_trial	NCT02180867	Radiation Therapy With or Without Combination Chemotherapy or Pazopanib Before Surgery in Treating Patients With Newly Diagnosed Non-rhabdomyosarcoma Soft Tissue Sarcomas That Can Be Removed by Surgery	October 4, 2021	Active, not recruiting	U24CA180803	32702309
clinical_trial	NCT02180867	Radiation Therapy With or Without Combination Chemotherapy or Pazopanib Before Surgery in Treating Patients With Newly Diagnosed Non-rhabdomyosarcoma Soft Tissue Sarcomas That Can Be Removed by Surgery	October 4, 2021	Active, not recruiting	U24CA180803
clinical_trial	NCT04358276	Technology-Enabled Activation of Skin Cancer Screening for Stem Cell Transplant Survivors and Their Primary Care Providers, TEACH Study	February 16, 2021	Recruiting	R01CA249460	32746799
clinical_trial	NCT04358276	Technology-Enabled Activation of Skin Cancer Screening for Stem Cell Transplant Survivors and Their Primary Care Providers, TEACH Study	February 16, 2021	Recruiting	R01CA249460
clinical_trial	NCT00500591	Prevalence of Endometrial Abnormalities In Obese Women	February 25, 2021	Active, not recruiting	P50CA098258	32835719
clinical_trial	NCT00500591	Prevalence of Endometrial Abnormalities In Obese Women	February 25, 2021	Active, not recruiting	P50CA098258
clinical_trial	NCT03051659	A Randomized Phase II Study Of Eribulin Mesylate With or Without Pembrolizumab For Metastatic Hormone Receptor Positive Breast Cancer	December 21, 2021	Active, not recruiting	R01CA226776	32880602
clinical_trial	NCT03051659	A Randomized Phase II Study Of Eribulin Mesylate With or Without Pembrolizumab For Metastatic Hormone Receptor Positive Breast Cancer	December 21, 2021	Active, not recruiting	R01CA226776
clinical_trial	NCT03287908	A Study to Assess AMG 701 Montherapy, or in Combination With Pomalidomide, With or Without, Dexamethasone in Subjects With Relapsed or Refractory Multiple Myeloma	December 27, 2021	Recruiting	P01CA155258	32898244
clinical_trial	NCT03287908	A Study to Assess AMG 701 Montherapy, or in Combination With Pomalidomide, With or Without, Dexamethasone in Subjects With Relapsed or Refractory Multiple Myeloma	December 27, 2021	Recruiting	P01CA155258
clinical_trial	NCT04071366	A Study of Itacitinib for the Prevention of Cytokine Release Syndrome Induced by Immune Effector Cell Therapy	September 30, 2021	Recruiting	P01CA214278	32998963
clinical_trial	NCT04071366	A Study of Itacitinib for the Prevention of Cytokine Release Syndrome Induced by Immune Effector Cell Therapy	September 30, 2021	Recruiting	P01CA214278
clinical_trial	NCT03837353	A Parallel Arm Phase 1b/2a Study of DKN-01 as Monotherapy or in Combination With Docetaxel for the Treatment of Advanced Prostate Cancer With Elevated DKK1	March 23, 2021	Recruiting	U54CA224079	33015525
clinical_trial	NCT03837353	A Parallel Arm Phase 1b/2a Study of DKN-01 as Monotherapy or in Combination With Docetaxel for the Treatment of Advanced Prostate Cancer With Elevated DKK1	March 23, 2021	Recruiting	U54CA224079
clinical_trial	NCT04302675	Adapting Motivational Interviewing for Maternal Immunizations (MI4MI) (MI4MI)	July 26, 2021	Active, not recruiting	P50CA244688	33203635
clinical_trial	NCT04302675	Adapting Motivational Interviewing for Maternal Immunizations (MI4MI) (MI4MI)	July 26, 2021	Active, not recruiting	P50CA244688
clinical_trial	NCT00022737	Combination Chemotherapy With or Without Peripheral Stem Cell Transplant in Treating Children With Acute Lymphoblastic Leukemia	February 27, 2014	Completed	U01CA232486	33242441
clinical_trial	NCT00022737	Combination Chemotherapy With or Without Peripheral Stem Cell Transplant in Treating Children With Acute Lymphoblastic Leukemia	February 27, 2014	Completed	U01CA232486
clinical_trial	NCT00287105	Safety and Efficacy of Imatinib Added to Chemotherapy in Treatment of Ph+ Acute Lymphoblastic Leukemia in Children (ESPHALL)	October 20, 2017	Completed	U01CA232486	33242441
clinical_trial	NCT00287105	Safety and Efficacy of Imatinib Added to Chemotherapy in Treatment of Ph+ Acute Lymphoblastic Leukemia in Children (ESPHALL)	October 20, 2017	Completed	U01CA232486
clinical_trial	NCT00720109	Dasatinib and Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia	April 13, 2020	Completed	U01CA232486	33242441
clinical_trial	NCT00720109	Dasatinib and Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia	April 13, 2020	Completed	U01CA232486
clinical_trial	NCT01460160	Pediatric Philadelphia Positive Acute Lymphoblastic Leukemia	December 8, 2021	Completed	U01CA232486	33242441
clinical_trial	NCT01460160	Pediatric Philadelphia Positive Acute Lymphoblastic Leukemia	December 8, 2021	Completed	U01CA232486
clinical_trial	NCT01423747	Allogeneic Stem Cell Transplantation in Children and Adolescents With Acute Lymphoblastic Leukaemia	June 26, 2015	Unknown	U01CA232486	33242441
clinical_trial	NCT01423747	Allogeneic Stem Cell Transplantation in Children and Adolescents With Acute Lymphoblastic Leukaemia	June 26, 2015	Unknown	U01CA232486
clinical_trial	NCT01423500	ALL-SCT BFM International- HSCT in Children and Adolescents With ALL (ALL-SCT-BFMi)	June 26, 2015	Unknown	U01CA232486	33242441
clinical_trial	NCT01423500	ALL-SCT BFM International- HSCT in Children and Adolescents With ALL (ALL-SCT-BFMi)	June 26, 2015	Unknown	U01CA232486
clinical_trial	NCT01949129	Allogeneic Stem Cell Transplantation for Children and Adolescents With Acute Lymphoblastic Leukaemia	October 1, 2020	Recruiting	U01CA232486	33242441
clinical_trial	NCT01949129	Allogeneic Stem Cell Transplantation for Children and Adolescents With Acute Lymphoblastic Leukaemia	October 1, 2020	Recruiting	U01CA232486
clinical_trial	NCT01117441	International Collaborative Treatment Protocol For Children And Adolescents With Acute Lymphoblastic Leukemia	October 20, 2020	Active, not recruiting	U01CA232486	33242441
clinical_trial	NCT01117441	International Collaborative Treatment Protocol For Children And Adolescents With Acute Lymphoblastic Leukemia	October 20, 2020	Active, not recruiting	U01CA232486
clinical_trial	NCT02066181	Sorafenib Tosylate in Treating Patients With Desmoid Tumors or Aggressive Fibromatosis	December 16, 2021	Active, not recruiting	U01CA233046	33258687
clinical_trial	NCT02066181	Sorafenib Tosylate in Treating Patients With Desmoid Tumors or Aggressive Fibromatosis	December 16, 2021	Active, not recruiting	U01CA233046	34420143
clinical_trial	NCT02066181	Sorafenib Tosylate in Treating Patients With Desmoid Tumors or Aggressive Fibromatosis	December 16, 2021	Active, not recruiting	U01CA233046
clinical_trial	NCT02906371	Study of the Tocilizumab Optimization Timing for CART19 Associated Cytokine Release Syndrome	July 2, 2021	Completed	P01CA214278	33417474
clinical_trial	NCT02906371	Study of the Tocilizumab Optimization Timing for CART19 Associated Cytokine Release Syndrome	July 2, 2021	Completed	P01CA214278
clinical_trial	NCT01970358	A Phase I Study With a Personalized NeoAntigen Cancer Vaccine in Melanoma	December 9, 2020	Completed	U24CA224331	33479501
clinical_trial	NCT01970358	A Phase I Study With a Personalized NeoAntigen Cancer Vaccine in Melanoma	December 9, 2020	Completed	U24CA224331
clinical_trial	NCT02228096	Study of Efficacy and Safety of CTL019 in Pediatric ALL Patients (ENSIGN)	November 23, 2020	Completed	P01CA214278	33496754
clinical_trial	NCT02228096	Study of Efficacy and Safety of CTL019 in Pediatric ALL Patients (ENSIGN)	November 23, 2020	Completed	P01CA214278
clinical_trial	NCT02058706	LHRH Analogue Therapy With Enzalutamide or Bicalutamide in Treating Patients With Metastatic Hormone Sensitive Prostate Cancer	March 3, 2021	Active, not recruiting	P50CA186786	33496795
clinical_trial	NCT02058706	LHRH Analogue Therapy With Enzalutamide or Bicalutamide in Treating Patients With Metastatic Hormone Sensitive Prostate Cancer	March 3, 2021	Active, not recruiting	P50CA186786
clinical_trial	NCT02254278	Reduced-Dose Intensity-Modulated Radiation Therapy With or Without Cisplatin in Treating Patients With Advanced Oropharyngeal Cancer	October 25, 2021	Active, not recruiting	U24CA180803	33507809
clinical_trial	NCT02254278	Reduced-Dose Intensity-Modulated Radiation Therapy With or Without Cisplatin in Treating Patients With Advanced Oropharyngeal Cancer	October 25, 2021	Active, not recruiting	U24CA180803
clinical_trial	NCT02136134	Addition of Daratumumab to Combination of Bortezomib and Dexamethasone in Participants With Relapsed or Refractory Multiple Myeloma	December 3, 2021	Active, not recruiting	P01CA155258	33513030
clinical_trial	NCT02136134	Addition of Daratumumab to Combination of Bortezomib and Dexamethasone in Participants With Relapsed or Refractory Multiple Myeloma	December 3, 2021	Active, not recruiting	P01CA155258
clinical_trial	NCT02076009	A Study Comparing Daratumumab, Lenalidomide, and Dexamethasone With Lenalidomide and Dexamethasone in Relapsed or Refractory Multiple Myeloma	January 3, 2022	Active, not recruiting	P01CA155258	33513030
clinical_trial	NCT02076009	A Study Comparing Daratumumab, Lenalidomide, and Dexamethasone With Lenalidomide and Dexamethasone in Relapsed or Refractory Multiple Myeloma	January 3, 2022	Active, not recruiting	P01CA155258
clinical_trial	NCT03224520	Smoker-to-Smoker (S2S) Peer Marketing and Messaging to Disseminate Tobacco Interventions	March 26, 2021	Completed	P50CA244693	33571687
clinical_trial	NCT03224520	Smoker-to-Smoker (S2S) Peer Marketing and Messaging to Disseminate Tobacco Interventions	March 26, 2021	Completed	P50CA244693
clinical_trial	NCT01497808	RADVAX&#8482;: A STRATIFIED PHASE I/II DOSE ESCALATION TRIAL OF HYPOFRACTIONATED RADIOTHERAPY FOLLOWED BY IPILIMUMAB IN METASTATIC MELANOMA	August 10, 2021	Completed	P01CA210944	33643689
clinical_trial	NCT01497808	RADVAX&#8482;: A STRATIFIED PHASE I/II DOSE ESCALATION TRIAL OF HYPOFRACTIONATED RADIOTHERAPY FOLLOWED BY IPILIMUMAB IN METASTATIC MELANOMA	August 10, 2021	Completed	P01CA210944
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U01DK124165	33720354
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U24CA224316	33720354
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U24CA224319	33720354
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U24CA224331	33720354
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U01DK124165
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U24CA224316
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U24CA224319
clinical_trial	NCT01822509	Ipilimumab or Nivolumab in Treating Patients With Relapsed Hematologic Malignancies After Donor Stem Cell Transplant	June 24, 2021	Completed	U24CA224331
clinical_trial	NCT02206334	Stereotactic Body Radiation Therapy in Treating Patients With Metastatic Breast Cancer, Non-small Cell Lung Cancer, or Prostate Cancer	March 1, 2021	Active, not recruiting	U24CA180803	33885704
clinical_trial	NCT02206334	Stereotactic Body Radiation Therapy in Treating Patients With Metastatic Breast Cancer, Non-small Cell Lung Cancer, or Prostate Cancer	March 1, 2021	Active, not recruiting	U24CA180803
clinical_trial	NCT02588456	Pilot Study of Autologous Anti-CD22 Chimeric Antigen Receptor Redirected T Cells In Patients With Chemotherapy Resistant Or Refractory Acute Lymphoblastic Leukemia	January 12, 2018	Terminated	P01CA214278	33888899
clinical_trial	NCT02588456	Pilot Study of Autologous Anti-CD22 Chimeric Antigen Receptor Redirected T Cells In Patients With Chemotherapy Resistant Or Refractory Acute Lymphoblastic Leukemia	January 12, 2018	Terminated	P01CA214278
clinical_trial	NCT02650414	CD22 Redirected Autologous T Cells for ALL	November 11, 2021	Recruiting	P01CA214278	33888899
clinical_trial	NCT02650414	CD22 Redirected Autologous T Cells for ALL	November 11, 2021	Recruiting	P01CA214278
clinical_trial	NCT01804465	Sipuleucel-T With Immediate vs. Delayed Cytotoxic T-Lymphocyte-Associated Protein 4 (CTLA-4) Blockade for Prostate Cancer	August 18, 2021	Completed	U01CA233100	33986125
clinical_trial	NCT01804465	Sipuleucel-T With Immediate vs. Delayed Cytotoxic T-Lymphocyte-Associated Protein 4 (CTLA-4) Blockade for Prostate Cancer	August 18, 2021	Completed	U01CA244452	33986125
clinical_trial	NCT01804465	Sipuleucel-T With Immediate vs. Delayed Cytotoxic T-Lymphocyte-Associated Protein 4 (CTLA-4) Blockade for Prostate Cancer	August 18, 2021	Completed	U01CA233100
clinical_trial	NCT01804465	Sipuleucel-T With Immediate vs. Delayed Cytotoxic T-Lymphocyte-Associated Protein 4 (CTLA-4) Blockade for Prostate Cancer	August 18, 2021	Completed	U01CA244452
clinical_trial	NCT02501096	A Trial of Lenvatinib (E7080) Plus Pembrolizumab in Participants With Selected Solid Tumors	December 6, 2021	Active, not recruiting	R01CA205426	34039647
clinical_trial	NCT02501096	A Trial of Lenvatinib (E7080) Plus Pembrolizumab in Participants With Selected Solid Tumors	December 6, 2021	Active, not recruiting	R01CA205426
clinical_trial	NCT03985852	Broadening the Reach, Impact, and Delivery of Genetic Services (BRIDGE)	August 27, 2021	Enrolling by invitation	U01CA232826	34078380
clinical_trial	NCT03985852	Broadening the Reach, Impact, and Delivery of Genetic Services (BRIDGE)	August 27, 2021	Enrolling by invitation	U01CA232826
clinical_trial	NCT00085735	Comparison of Radiation Therapy Regimens in Combination With Chemotherapy in Treating Young Patients With Newly Diagnosed Standard-Risk Medulloblastoma	February 25, 2021	Active, not recruiting	U24CA180803	34110925
clinical_trial	NCT00085735	Comparison of Radiation Therapy Regimens in Combination With Chemotherapy in Treating Young Patients With Newly Diagnosed Standard-Risk Medulloblastoma	February 25, 2021	Active, not recruiting	U24CA180803
clinical_trial	NCT03607617	ASCEND: ApproacheS to CHC ImplEmeNtation of SDH Data Collection and Action (ASCEND)	June 15, 2021	Active, not recruiting	P50CA244289	34174834
clinical_trial	NCT03607617	ASCEND: ApproacheS to CHC ImplEmeNtation of SDH Data Collection and Action (ASCEND)	June 15, 2021	Active, not recruiting	P50CA244289
clinical_trial	NCT02054741	Geriatric Assessment Intervention for Reducing Toxicity in Older Patients With Advanced Cancer	March 4, 2021	Active, not recruiting	U01CA233167	34272204
clinical_trial	NCT02054741	Geriatric Assessment Intervention for Reducing Toxicity in Older Patients With Advanced Cancer	March 4, 2021	Active, not recruiting	U01CA233167	34741815
clinical_trial	NCT02054741	Geriatric Assessment Intervention for Reducing Toxicity in Older Patients With Advanced Cancer	March 4, 2021	Active, not recruiting	U01CA233167
clinical_trial	NCT03233854	CD19/CD22 Chimeric Antigen Receptor(CAR) T Cells in Adults With Recurrent/Refractory B Cell Malignancies	August 17, 2021	Recruiting	U54CA232568	34312556
clinical_trial	NCT03233854	CD19/CD22 Chimeric Antigen Receptor(CAR) T Cells in Adults With Recurrent/Refractory B Cell Malignancies	August 17, 2021	Recruiting	U54CA232568
clinical_trial	NCT03971799	Study of Anti-CD33 Chimeric Antigen Receptor-Expressing T Cells (CD33CART) in Children and Young Adults With Relapsed/Refractory Acute Myeloid Leukemia	October 14, 2021	Recruiting	U01CA232486	34531250
clinical_trial	NCT03971799	Study of Anti-CD33 Chimeric Antigen Receptor-Expressing T Cells (CD33CART) in Children and Young Adults With Relapsed/Refractory Acute Myeloid Leukemia	October 14, 2021	Recruiting	U01CA232486
clinical_trial	NCT02478931	Study of Personalized Cancer Therapy to Determine Response and Toxicity (UCSD_PREDICT)	April 5, 2021	Recruiting	U01CA217885	34641956
clinical_trial	NCT02478931	Study of Personalized Cancer Therapy to Determine Response and Toxicity (UCSD_PREDICT)	April 5, 2021	Recruiting	U01CA217885
clinical_trial	NCT02355262	CATCH-UP Intervention in Increasing Cancer Screening and Prevention Care in Uninsured Patients at Community Health Centers	August 19, 2020	Completed	P50CA244289	34717616
clinical_trial	NCT02355262	CATCH-UP Intervention in Increasing Cancer Screening and Prevention Care in Uninsured Patients at Community Health Centers	August 19, 2020	Completed	P50CA244289
